generator_id,fuel_type,capacity_mw,min_gen_mw,heat_rate_mmbtu_per_mwh,fuel_cost_per_mmbtu,variable_om_cost,startup_cost,ramp_rate_mw_per_hr,is_renewable,marginal_cost,generation_mw,timestamp,demand_mw,renewable_gen_mw,net_load_mw,curtailment_mw
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 03:00:00,45341.963319,132.0,47470.46148495001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 04:00:00,45572.238632,150.0,47693.350563600005,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 04:00:00,45572.238632,150.0,47693.350563600005,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 04:00:00,45572.238632,150.0,47693.350563600005,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 04:00:00,45572.238632,150.0,47693.350563600005,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 04:00:00,45572.238632,150.0,47693.350563600005,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 04:00:00,45572.238632,150.0,47693.350563600005,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 04:00:00,45572.238632,150.0,47693.350563600005,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 05:00:00,46558.286583,195.0,48681.45091215,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 05:00:00,46558.286583,195.0,48681.45091215,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 05:00:00,46558.286583,195.0,48681.45091215,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 05:00:00,46558.286583,195.0,48681.45091215,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 05:00:00,46558.286583,195.0,48681.45091215,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 05:00:00,46558.286583,195.0,48681.45091215,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 05:00:00,46558.286583,195.0,48681.45091215,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 06:00:00,48861.014521,122.99999999999999,51174.91524705,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 06:00:00,48861.014521,122.99999999999999,51174.91524705,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 06:00:00,48861.014521,122.99999999999999,51174.91524705,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 06:00:00,48861.014521,122.99999999999999,51174.91524705,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 06:00:00,48861.014521,122.99999999999999,51174.91524705,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 06:00:00,48861.014521,122.99999999999999,51174.91524705,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 06:00:00,48861.014521,122.99999999999999,51174.91524705,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 07:00:00,51665.005926,167.0,54072.9062223,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 07:00:00,51665.005926,167.0,54072.9062223,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 07:00:00,51665.005926,167.0,54072.9062223,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 07:00:00,51665.005926,167.0,54072.9062223,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 07:00:00,51665.005926,167.0,54072.9062223,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 07:00:00,51665.005926,167.0,54072.9062223,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 07:00:00,51665.005926,167.0,54072.9062223,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 08:00:00,53450.532659,260.0,55850.05929195,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 08:00:00,53450.532659,260.0,55850.05929195,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 08:00:00,53450.532659,260.0,55850.05929195,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 08:00:00,53450.532659,260.0,55850.05929195,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 08:00:00,53450.532659,260.0,55850.05929195,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 08:00:00,53450.532659,260.0,55850.05929195,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 08:00:00,53450.532659,260.0,55850.05929195,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 09:00:00,53800.705569,321.5,56153.16584745,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 09:00:00,53800.705569,321.5,56153.16584745,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 09:00:00,53800.705569,321.5,56153.16584745,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 09:00:00,53800.705569,321.5,56153.16584745,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 09:00:00,53800.705569,321.5,56153.16584745,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 09:00:00,53800.705569,321.5,56153.16584745,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 09:00:00,53800.705569,321.5,56153.16584745,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 10:00:00,54108.818446,337.5,56459.8843683,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 10:00:00,54108.818446,337.5,56459.8843683,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 10:00:00,54108.818446,337.5,56459.8843683,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 10:00:00,54108.818446,337.5,56459.8843683,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 10:00:00,54108.818446,337.5,56459.8843683,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 10:00:00,54108.818446,337.5,56459.8843683,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 10:00:00,54108.818446,337.5,56459.8843683,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 11:00:00,53264.965984,392.5,55516.0892832,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 11:00:00,53264.965984,392.5,55516.0892832,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 11:00:00,53264.965984,392.5,55516.0892832,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 11:00:00,53264.965984,392.5,55516.0892832,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 11:00:00,53264.965984,392.5,55516.0892832,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 11:00:00,53264.965984,392.5,55516.0892832,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 11:00:00,53264.965984,392.5,55516.0892832,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 12:00:00,52094.968955,379.0,54301.767402749996,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 12:00:00,52094.968955,379.0,54301.767402749996,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 12:00:00,52094.968955,379.0,54301.767402749996,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 12:00:00,52094.968955,379.0,54301.767402749996,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 12:00:00,52094.968955,379.0,54301.767402749996,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 12:00:00,52094.968955,379.0,54301.767402749996,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 12:00:00,52094.968955,379.0,54301.767402749996,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 13:00:00,51284.533076,374.5,53455.534729800005,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 13:00:00,51284.533076,374.5,53455.534729800005,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 13:00:00,51284.533076,374.5,53455.534729800005,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 13:00:00,51284.533076,374.5,53455.534729800005,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 13:00:00,51284.533076,374.5,53455.534729800005,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 13:00:00,51284.533076,374.5,53455.534729800005,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 13:00:00,51284.533076,374.5,53455.534729800005,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 14:00:00,51349.727177,379.5,53518.73853585,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 14:00:00,51349.727177,379.5,53518.73853585,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 14:00:00,51349.727177,379.5,53518.73853585,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 14:00:00,51349.727177,379.5,53518.73853585,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 14:00:00,51349.727177,379.5,53518.73853585,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 14:00:00,51349.727177,379.5,53518.73853585,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 14:00:00,51349.727177,379.5,53518.73853585,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 15:00:00,51372.988157,324.5,53600.912564850005,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 15:00:00,51372.988157,324.5,53600.912564850005,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 15:00:00,51372.988157,324.5,53600.912564850005,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 15:00:00,51372.988157,324.5,53600.912564850005,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 15:00:00,51372.988157,324.5,53600.912564850005,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 15:00:00,51372.988157,324.5,53600.912564850005,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 15:00:00,51372.988157,324.5,53600.912564850005,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 16:00:00,51583.610866,308.0,53839.391409300006,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 16:00:00,51583.610866,308.0,53839.391409300006,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 16:00:00,51583.610866,308.0,53839.391409300006,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 16:00:00,51583.610866,308.0,53839.391409300006,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 16:00:00,51583.610866,308.0,53839.391409300006,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 16:00:00,51583.610866,308.0,53839.391409300006,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 16:00:00,51583.610866,308.0,53839.391409300006,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 17:00:00,52220.01121,161.0,54661.9617705,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 17:00:00,52220.01121,161.0,54661.9617705,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 17:00:00,52220.01121,161.0,54661.9617705,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 17:00:00,52220.01121,161.0,54661.9617705,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 17:00:00,52220.01121,161.0,54661.9617705,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 17:00:00,52220.01121,161.0,54661.9617705,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 17:00:00,52220.01121,161.0,54661.9617705,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 18:00:00,53692.805009,141.0,56229.39525945001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 18:00:00,53692.805009,141.0,56229.39525945001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 18:00:00,53692.805009,141.0,56229.39525945001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 18:00:00,53692.805009,141.0,56229.39525945001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 18:00:00,53692.805009,141.0,56229.39525945001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 18:00:00,53692.805009,141.0,56229.39525945001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 18:00:00,53692.805009,141.0,56229.39525945001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 19:00:00,54195.656466,144.0,56754.2392893,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 19:00:00,54195.656466,144.0,56754.2392893,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 19:00:00,54195.656466,144.0,56754.2392893,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 19:00:00,54195.656466,144.0,56754.2392893,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 19:00:00,54195.656466,144.0,56754.2392893,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 19:00:00,54195.656466,144.0,56754.2392893,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 19:00:00,54195.656466,144.0,56754.2392893,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 20:00:00,53756.217208,102.00000000000001,56336.928068400004,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 20:00:00,53756.217208,102.00000000000001,56336.928068400004,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 20:00:00,53756.217208,102.00000000000001,56336.928068400004,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 20:00:00,53756.217208,102.00000000000001,56336.928068400004,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 20:00:00,53756.217208,102.00000000000001,56336.928068400004,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 20:00:00,53756.217208,102.00000000000001,56336.928068400004,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 20:00:00,53756.217208,102.00000000000001,56336.928068400004,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 21:00:00,52413.722111,135.0,54892.65821655001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 21:00:00,52413.722111,135.0,54892.65821655001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 21:00:00,52413.722111,135.0,54892.65821655001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 21:00:00,52413.722111,135.0,54892.65821655001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 21:00:00,52413.722111,135.0,54892.65821655001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 21:00:00,52413.722111,135.0,54892.65821655001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 21:00:00,52413.722111,135.0,54892.65821655001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 22:00:00,50956.25649,84.00000000000001,53415.8693145,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 22:00:00,50956.25649,84.00000000000001,53415.8693145,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 22:00:00,50956.25649,84.00000000000001,53415.8693145,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 22:00:00,50956.25649,84.00000000000001,53415.8693145,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 22:00:00,50956.25649,84.00000000000001,53415.8693145,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 22:00:00,50956.25649,84.00000000000001,53415.8693145,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 22:00:00,50956.25649,84.00000000000001,53415.8693145,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-02 23:00:00,48894.704172,177.0,51153.5893806,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-02 23:00:00,48894.704172,177.0,51153.5893806,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-02 23:00:00,48894.704172,177.0,51153.5893806,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-02 23:00:00,48894.704172,177.0,51153.5893806,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-02 23:00:00,48894.704172,177.0,51153.5893806,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-02 23:00:00,48894.704172,177.0,51153.5893806,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-02 23:00:00,48894.704172,177.0,51153.5893806,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-03 00:00:00,46503.254605,114.0,48708.71733525,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-03 00:00:00,46503.254605,114.0,48708.71733525,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-03 00:00:00,46503.254605,114.0,48708.71733525,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-03 00:00:00,46503.254605,114.0,48708.71733525,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-03 00:00:00,46503.254605,114.0,48708.71733525,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-03 00:00:00,46503.254605,114.0,48708.71733525,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-03 00:00:00,46503.254605,114.0,48708.71733525,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-03 01:00:00,45325.66236,138.0,47447.04547800001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-03 01:00:00,45325.66236,138.0,47447.04547800001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-03 01:00:00,45325.66236,138.0,47447.04547800001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-03 01:00:00,45325.66236,138.0,47447.04547800001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-03 01:00:00,45325.66236,138.0,47447.04547800001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-03 01:00:00,45325.66236,138.0,47447.04547800001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-03 01:00:00,45325.66236,138.0,47447.04547800001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-03 02:00:00,44430.945742,138.0,46507.593029100004,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-03 02:00:00,44430.945742,138.0,46507.593029100004,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-03 02:00:00,44430.945742,138.0,46507.593029100004,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-03 02:00:00,44430.945742,138.0,46507.593029100004,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-03 02:00:00,44430.945742,138.0,46507.593029100004,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-03 02:00:00,44430.945742,138.0,46507.593029100004,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-03 02:00:00,44430.945742,138.0,46507.593029100004,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-03 03:00:00,44230.19995,168.00000000000003,46265.309947500005,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-03 03:00:00,44230.19995,168.00000000000003,46265.309947500005,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-03 03:00:00,44230.19995,168.00000000000003,46265.309947500005,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-03 03:00:00,44230.19995,168.00000000000003,46265.309947500005,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-03 03:00:00,44230.19995,168.00000000000003,46265.309947500005,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-03 03:00:00,44230.19995,168.00000000000003,46265.309947500005,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-03 03:00:00,44230.19995,168.00000000000003,46265.309947500005,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-03 04:00:00,44418.455647,138.0,46494.478429350005,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-03 04:00:00,44418.455647,138.0,46494.478429350005,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-03 04:00:00,44418.455647,138.0,46494.478429350005,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-03 04:00:00,44418.455647,138.0,46494.478429350005,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-03 04:00:00,44418.455647,138.0,46494.478429350005,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-03 04:00:00,44418.455647,138.0,46494.478429350005,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-03 04:00:00,44418.455647,138.0,46494.478429350005,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-03 05:00:00,45239.56118,120.0,47375.539239,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-03 05:00:00,45239.56118,120.0,47375.539239,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-03 05:00:00,45239.56118,120.0,47375.539239,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-03 05:00:00,45239.56118,120.0,47375.539239,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-03 05:00:00,45239.56118,120.0,47375.539239,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-03 05:00:00,45239.56118,120.0,47375.539239,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-03 05:00:00,45239.56118,120.0,47375.539239,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-03 06:00:00,47295.85293,99.0,49556.6955765,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-03 06:00:00,47295.85293,99.0,49556.6955765,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-03 06:00:00,47295.85293,99.0,49556.6955765,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-03 06:00:00,47295.85293,99.0,49556.6955765,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-03 06:00:00,47295.85293,99.0,49556.6955765,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-03 06:00:00,47295.85293,99.0,49556.6955765,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-03 06:00:00,47295.85293,99.0,49556.6955765,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-03 07:00:00,49917.831208,203.0,52200.57276840001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-03 07:00:00,49917.831208,203.0,52200.57276840001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-03 07:00:00,49917.831208,203.0,52200.57276840001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-03 07:00:00,49917.831208,203.0,52200.57276840001,0
